	param_tagged_docs__lower	param_vectorize__min_count	param_reduce_dim__set_op_mix_ratio	param_reduce_dim__n_components	param_reduce_dim__metric	param_vectorize__window	param_vectorize__size	param_tagged_docs	subset	contamination	data_frac	dataset_name	mean_test_f1_macro	mean_test_f1_micro	mean_test_out_f1	mean_test_out_prec	mean_test_out_rec	mean_test_in_f1	params	param_vectorize__min_df	param_vectorize	param_reduce_dim	param_classify__metric	param_classify	mean_score_time	mean_fit_time
73		25.0	0.0	5.0	euclidean	300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	6.883048057556152	174.64641761779785
74		25.0	0.0	5.0	euclidean	50.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	8.442062616348268	66.14598520596822
75		25.0	0.0	50.0	euclidean	50.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	9.165987014770508	47.44008731842041
76		25.0	0.0	5.0	euclidean	5.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	5.691350221633911	33.96776564915975
77		25.0	0.0	5.0	euclidean	5.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	4.3263594309488935	24.311931769053146
78		25.0	0.0	200.0	euclidean	300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	9.692867914835613	177.85789267222088
79		25.0	0.0	200.0	euclidean	50.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	13.986734469731651	105.76720841725668
80		25.0	0.0	50.0	euclidean	300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	8.20724860827128	94.70755275090536
81		25.0	0.0	50.0	euclidean	50.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	8.968559583028158	72.5248505274455
82		25.0	0.0	50.0	euclidean	300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	7.428782542546589	173.06988382339478
83		25.0	0.0	200.0	euclidean	100.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	14.186324040095009	93.67784365018207
84		25.0	0.0	5.0	euclidean	100.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	9.97059186299642	98.31010754903156
85		25.0	0.0	5.0	euclidean	10.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	6.0090374151865635	35.22247616449992
86		25.0	0.0	200.0	euclidean	300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	12.171723286310833	128.26555395126346
87		25.0	0.0	200.0	euclidean	100.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	16.65226689974467	137.25904933611548
88		25.0	0.0	5.0	euclidean	100.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	8.079117933909098	55.47342872619629
89		25.0	0.0	50.0	euclidean	10.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	6.481740792592365	33.81713422139486
90		25.0	0.0	5.0	euclidean	50.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	4.602809031804402	40.24436783790589
91		25.0	0.0	200.0	euclidean	5.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	10.514238119125368	60.87681992848714
92		25.0	0.0	50.0	euclidean	50.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	10.023165067036947	80.12522919972737
93		25.0	0.0	50.0	euclidean	300.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	9.226185957590738	175.81668424606323
94		25.0	0.0	50.0	euclidean	100.0	300.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4856305643695624	0.9086171281822244	0.019185204997561982	0.4142857142857143	0.00982806915869796	0.9520759237415628	{'classify': LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True), 'classify__metric': 'euclidean', 'reduce_dim': UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=300), 'vectorize__min_count': 25, 'vectorize__size': 300, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=300)	UMAP(n_components=5, random_state=42, set_op_mix_ratio=0.0)	euclidean	LocalOutlierFactor(contamination=0.1, metric='euclidean', novelty=True)	14.831066449483234	105.96691981951395
95		25.0	0.0	50.0	euclidean	100.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4855820786114908	0.9084682521959208	0.01917015948488613	0.4083333333333334	0.00982806915869796	0.9519939977380956	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 100}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	7.888275146484375	59.71161365509033
96		25.0	0.0	200.0	euclidean	10.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4855820786114908	0.9084682521959208	0.01917015948488613	0.4083333333333334	0.00982806915869796	0.9519939977380956	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	9.882270574569704	59.35770098368327
97		25.0	0.0	200.0	euclidean	5.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4855742134765485	0.9084683186584148	0.01915423757529021	0.3809523809523809	0.00982806915869796	0.9519941893778064	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	9.90124495824178	58.656516710917145
98		25.0	0.0	5.0	euclidean	10.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4855742134765485	0.9084683186584148	0.01915423757529021	0.3809523809523809	0.00982806915869796	0.9519941893778064	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	5.139605760574341	24.847532033920288
99		25.0	0.0	5.0	euclidean	300.0	100.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4855668929445073	0.9084683186584148	0.01913963653094088	0.3809523809523809	0.00982806915869796	0.9519941493580738	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 5, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 100, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	6.37780253092448	95.72635356585184
100		25.0	0.0	200.0	euclidean	5.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4853581153360365	0.9078728811756949	0.019049787272144292	0.3428571428571429	0.00982806915869796	0.9516664433999288	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 5}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	9.290884017944336	70.18118079503377
101		25.0	0.0	50.0	euclidean	300.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4853423598166833	0.9078730141006828	0.01901781597466307	0.29563492063492064	0.00982806915869796	0.9516669036587034	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 300}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	7.128297805786133	102.81427001953124
102		25.0	0.0	200.0	euclidean	50.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.48533475061644704	0.9078730805631766	0.01900248250959152	0.28571428571428564	0.00982806915869796	0.9516670187233024	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 200, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50, window=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 50}		D2VTransformer(min_count=25, seed=42, size=50, window=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	11.404207626978554	85.90509279568991
103		25.0	0.0	50.0	euclidean	10.0	50.0	TaggedDocsTransformer()		0.1	0.1	imdb_20news	0.4852644745482781	0.907724271039367	0.018943859863059274	0.2698412698412698	0.00982806915869796	0.9515850892334968	{'classify': IsolationForest(contamination=0.1, random_state=42), 'reduce_dim': UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0), 'reduce_dim__metric': 'euclidean', 'reduce_dim__n_components': 50, 'reduce_dim__set_op_mix_ratio': 0.0, 'tagged_docs': TaggedDocsTransformer(), 'vectorize': D2VTransformer(min_count=25, seed=42, size=50), 'vectorize__min_count': 25, 'vectorize__size': 50, 'vectorize__window': 10}		D2VTransformer(min_count=25, seed=42, size=50)	UMAP(n_components=50, random_state=42, set_op_mix_ratio=0.0)		IsolationForest(contamination=0.1, random_state=42)	5.9250398476918535	33.086491664250694
