	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
131	5.0	0.6820837007271853	0.1	0.15	0.563418459971851	5|0.3|cosine|30	0.7179476191270593	0.9166392092257001	30.0	0.3	5.0	0.21019771071800206	0.2005958291956306	0.22076502732240438	43.0	13.25429807099863	cosine	0.6995563056881303
132	5.0	0.6831544435176874	0.1	0.15	0.5519143350699236	10|0.4|cosine|30	0.7180810820607817	0.9144426139483801	30.0	0.4	10.0	0.1893860561914672	0.1807348560079444	0.1989071038251366	43.0	15.309649698996509	cosine	0.7001824790494021
133	5.0	0.6793234626647761	0.1	0.15	0.5358085602072251	5|0.4|cosine|30	0.7198422415479823	0.9113673805601318	30.0	0.4	5.0	0.1602497398543184	0.1529294935451837	0.16830601092896175	43.0	14.248688399995444	cosine	0.6989961555352572
134	4.0	0.7960801382472156	0.1	0.15	0.6111605783148503	5|0.4|cosine|120	0.7213595102827752	0.9257550796265788	120.0	0.4	5.0	0.29656607700312176	0.2830188679245283	0.3114754098360656	42.0	14.701813869003672	cosine	0.756880155633426
135	4.0	0.8030213691182402	0.1	0.15	0.550763922579731	3|0.3|cosine|90	0.7218419309024244	0.914222954420648	90.0	0.3	3.0	0.18730489073881373	0.17874875868917578	0.19672131147540983	43.0	12.439951540000038	cosine	0.7602707673958231
136	4.0	0.8030213691182402	0.1	0.15	0.5260300540405867	3|0.3|cosine|120	0.7218419309024244	0.9095002745744096	120.0	0.3	3.0	0.14255983350676377	0.13604766633565044	0.14972677595628414	43.0	14.68813587200566	cosine	0.7602707673958231
137	4.0	0.7502573454187726	0.1	0.15	0.6312927968932234	10|0.3|cosine|120	0.7222904468000211	0.9295991213618892	120.0	0.3	10.0	0.3329864724245577	0.31777557100297915	0.34972677595628415	42.0	14.690487602994835	cosine	0.7360083198671572
138	6.0	0.5184918201323871	0.1	0.15	0.5335077352268396	10|0.6|cosine|60	0.7271966887721145	0.9109280615046677	60.0	0.6	10.0	0.15608740894901144	0.14895729890764647	0.16393442622950818	44.0	18.12659359600366	cosine	0.6053608619819166
139	5.0	0.6831702998469653	0.1	0.15	0.5588168100110802	10|0.3|cosine|30	0.7286651672261796	0.9157605711147722	30.0	0.3	10.0	0.20187304890738814	0.1926514399205561	0.21202185792349726	43.0	14.128316747999634	cosine	0.7051847221460372
140	4.0	0.8019677413709593	0.1	0.15	0.6013820721482119	10|0.4|cosine|90	0.7292628194672732	0.9238879736408567	90.0	0.4	10.0	0.27887617065556713	0.26613704071499505	0.292896174863388	43.0	15.773273140999663	cosine	0.7638892158393551
141	4.0	0.8019677413709593	0.1	0.15	0.5875771222658989	10|0.4|cosine|120	0.7292628194672732	0.9212520593080724	120.0	0.4	10.0	0.25390218522372526	0.2423038728897716	0.26666666666666666	43.0	16.120741917002306	cosine	0.7638892158393551
142	5.0	0.2851932128231724	0.1	0.15	0.6600531091480422	10|0.4|cosine|60	0.7299131956640055	0.9350906095551894	60.0	0.4	10.0	0.3850156087408949	0.36742800397219466	0.40437158469945356	42.0	15.475913015005062	cosine	0.410136883410437
143	6.0	0.23930195380420427	0.1	0.15	0.520277991589623	3|0.3|cosine|30	0.7324819518023533	0.9084019769357494	30.0	0.3	3.0	0.13215400624349638	0.12611717974180736	0.13879781420765028	43.0	12.115828960995714	cosine	0.36074761308835024
144	4.0	0.812610467627297	0.1	0.15	0.6128861970501394	3|0.3|cosine|90	0.7337300897594163	0.9260845689181767	90.0	0.3	3.0	0.299687825182102	0.28599801390268126	0.31475409836065577	42.0	12.328178716998082	cosine	0.7711583952234259
145	5.0	0.2871336654213689	0.1	0.15	0.7100960524714268	3|0.3|cosine|60	0.736320362250144	0.9446457990115321	60.0	0.3	3.0	0.4755463059313215	0.4538232373386296	0.4994535519125683	42.0	12.339099202006764	cosine	0.41315458989064036
146	4.0	0.8075215816182708	0.1	0.15	0.5990812471678264	10|0.5|cosine|120	0.7388250615561185	0.9234486545853926	120.0	0.5	10.0	0.27471383975026015	0.26216484607745777	0.28852459016393445	43.0	17.19940057000349	cosine	0.7716473985706833
147	4.0	0.8071688657914009	0.1	0.15	0.6071341345991756	10|0.3|cosine|90	0.7404298399538058	0.9249862712795167	90.0	0.3	10.0	0.2892819979188346	0.27606752730883816	0.3038251366120219	43.0	14.506170457003464	cosine	0.7723603178200358
