	cluster_n	completeness	contamination	data_frac	f1_macro	hash	homogeneity	in_f1	min_cluster_sizes_	mix_ratios_	n_comps_	out_f1	out_prec	out_rec	seed	time	umap_metrics_	v_measure
76	5.0	0.42343763038810106	0.1	0.15	0.5565159850306947	25|1.0|cosine|90	0.7727362928650164	0.9153212520593081	90.0	1.0	25.0	0.19771071800208118	0.18867924528301888	0.20765027322404372	44.0	29.96635065400187	cosine	0.547087038774059
77	5.0	0.42343763038810106	0.1	0.15	0.5185523728543339	50|1.0|cosine|90	0.7727362928650164	0.9080724876441516	90.0	1.0	50.0	0.12903225806451613	0.12313803376365443	0.1355191256830601	44.0	34.91448729699914	cosine	0.547087038774059
78	9.0	0.19331033315428528	0.1	0.15	0.5496135100895381	50|1.0|cosine|30	0.7728729969536045	0.914003294892916	30.0	1.0	50.0	0.18522372528616027	0.17676266137040714	0.19453551912568307	44.0	33.699846591000096	cosine	0.3092670549601985
79	5.0	0.4255484900902335	0.1	0.15	0.5444366538836708	25|1.0|cosine|30	0.77425582018072	0.913014827018122	30.0	1.0	25.0	0.17585848074921956	0.16782522343594836	0.18469945355191256	42.0	26.793382497002312	cosine	0.5492285573587797
80	5.0	0.42462313958289877	0.1	0.15	0.5145259291386592	25|0.5|cosine|30	0.7746572541806933	0.9073036792970895	30.0	0.5	25.0	0.12174817898022892	0.11618669314796425	0.12786885245901639	44.0	20.36348755400104	cosine	0.5485579470512304
81	5.0	0.42462313958289877	0.1	0.15	0.5283308790209722	25|0.5|cosine|90	0.7746572541806933	0.9099395936298736	90.0	0.5	25.0	0.14672216441207075	0.1400198609731877	0.1540983606557377	44.0	21.379554088001896	cosine	0.5485579470512304
82	5.0	0.4250912990402686	0.1	0.15	0.5306317040013577	50|1.0|cosine|30	0.776182102882427	0.9103789126853377	30.0	1.0	50.0	0.15088449531737774	0.14399205561072492	0.15846994535519127	42.0	34.27116477800155	cosine	0.549330831562574
83	5.0	0.4251512580050856	0.1	0.15	0.5271804665307795	50|0.5|cosine|30	0.7765941192888947	0.9097199341021417	30.0	0.5	50.0	0.1446409989594173	0.13803376365441908	0.15191256830601094	44.0	23.795845642998756	cosine	0.5494840637847634
84	5.0	0.4251512580050856	0.1	0.15	0.5576663975208874	50|0.5|cosine|90	0.7765941192888947	0.9155409115870401	90.0	0.5	50.0	0.19979188345473467	0.1906653426017875	0.2098360655737705	44.0	27.45128005699371	cosine	0.5494840637847634
85	5.0	0.43849947877791007	0.1	0.15	0.5622680474816584	25|0.5|cosine|30	0.7862862814405212	0.9164195496979681	30.0	0.5	25.0	0.20811654526534856	0.19860973187686196	0.2185792349726776	43.0	19.409384509999654	cosine	0.5630145871722082
86	5.0	0.43953374469288775	0.1	0.15	0.5731969661384895	50|1.0|cosine|30	0.786760468272415	0.9185063152114223	30.0	1.0	50.0	0.2278876170655567	0.21747765640516387	0.23934426229508196	43.0	34.08254475099966	cosine	0.563988268296409
87	9.0	0.2048966507543576	0.1	0.15	0.5910283597364772	25|1.0|cosine|30	0.7872273269274865	0.9219110378912686	30.0	1.0	25.0	0.2601456815816857	0.24826216484607747	0.273224043715847	43.0	26.970928410999477	cosine	0.3251614642892417
88	8.0	0.20684317502699576	0.1	0.15	0.5093490729327919	50|0.5|cosine|90	0.7884431341015533	0.9063152114222955	90.0	0.5	50.0	0.11238293444328826	0.10724925521350546	0.1180327868852459	43.0	25.477640684002836	cosine	0.3277128996752573
89	7.0	0.267399294785028	0.1	0.15	0.603107690883501	50|0.5|cosine|30	0.7884527763370648	0.9242174629324548	30.0	0.5	50.0	0.28199791883454733	0.26911618669314796	0.29617486338797816	43.0	24.03771302200039	cosine	0.3993584369063554
